,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
1705,2010-02-28,56.111,0.222,8.44,18.487,19.441,19.813,18.738,2.913,16.019,0.0,0.153,0.297,0.25,0.651,0.236,0.264,0.255,0.285,0.296,0.348,0.285,0.218,0.285,0.461,0.314,0.567,0.712,0.285,0.343,0.286,0.079,0.066,0.178,0.119,0.446,0.242,0.936,0.17,0.397,0.407,1.322,0.809,0.374,0.812,2.651,0.4,0.494,0.345,0.982,9.33,13.621,0.449,2.2,2.497,134.057,5.221,0.872,3.998,12.458,1.232,1.732,2.971,0.098,0.009,0.0,-0.025,4.526,0.232,0.0,BYI
1706,2010-03-31,54.932,0.222,8.44,18.098,19.033,19.397,18.344,2.852,15.682,0.0,0.153,0.297,0.25,0.651,0.236,0.264,0.255,0.285,0.296,0.348,0.285,0.218,0.285,0.461,0.314,0.567,0.712,0.285,0.343,0.286,0.079,0.066,0.178,0.119,0.446,0.242,0.936,0.17,0.397,0.407,1.322,0.809,0.374,0.812,2.651,0.4,0.494,0.345,0.982,9.33,13.621,0.449,2.2,2.497,134.057,5.221,0.872,3.998,12.458,1.232,1.732,2.971,0.098,0.009,0.0,-0.025,4.431,0.232,0.0,BYI
1707,2010-04-30,62.493,0.222,8.44,20.589,21.653,22.067,20.869,3.244,17.841,0.0,0.153,0.297,0.25,0.651,0.236,0.264,0.255,0.285,0.296,0.348,0.285,0.218,0.285,0.461,0.314,0.567,0.712,0.285,0.343,0.286,0.079,0.066,0.178,0.119,0.446,0.242,0.936,0.17,0.397,0.407,1.322,0.809,0.374,0.812,2.651,0.4,0.494,0.345,0.982,9.33,13.621,0.449,2.2,2.497,134.057,5.221,0.872,3.998,12.458,1.232,1.732,2.971,0.098,0.009,0.0,-0.025,5.041,0.232,0.0,BYI
1708,2010-05-31,50.355,0.235,8.999,18.805,19.86,21.574,20.433,3.013,14.793,0.0,0.146,0.322,0.25,0.683,0.224,0.25,0.278,0.25,0.291,0.348,0.25,0.201,0.25,0.452,0.321,0.592,0.75,0.246,0.304,0.247,0.084,0.068,0.201,0.107,0.439,0.219,0.784,0.192,0.414,0.386,1.471,0.931,0.374,0.877,2.693,0.328,0.458,0.31,0.849,9.537,14.686,0.485,2.353,2.635,132.046,5.139,0.867,3.955,10.841,1.207,1.609,2.795,0.1,0.009,0.0,-0.05,4.465,0.232,0.0,BYI
1709,2010-06-30,38.376,0.235,8.999,14.332,15.136,16.442,15.572,2.296,11.274,0.0,0.146,0.322,0.25,0.683,0.224,0.25,0.278,0.25,0.291,0.348,0.25,0.201,0.25,0.452,0.321,0.592,0.75,0.246,0.304,0.247,0.084,0.068,0.201,0.107,0.439,0.219,0.784,0.192,0.414,0.386,1.471,0.931,0.374,0.877,2.693,0.328,0.458,0.31,0.849,9.537,14.686,0.485,2.353,2.635,132.046,5.139,0.867,3.955,10.841,1.207,1.609,2.795,0.1,0.009,0.0,-0.05,3.403,0.232,0.0,BYI
1710,2010-07-31,38.27,0.235,8.999,14.292,15.093,16.396,15.529,2.29,11.243,0.0,0.146,0.322,0.25,0.683,0.224,0.25,0.278,0.25,0.291,0.348,0.25,0.201,0.25,0.452,0.321,0.592,0.75,0.246,0.304,0.247,0.084,0.068,0.201,0.107,0.439,0.219,0.784,0.192,0.414,0.386,1.471,0.931,0.374,0.877,2.693,0.328,0.458,0.31,0.849,9.537,14.686,0.485,2.353,2.635,132.046,5.139,0.867,3.955,10.841,1.207,1.609,2.795,0.1,0.009,0.0,-0.05,3.393,0.232,0.0,BYI
1711,2010-08-31,26.684,0.308,7.185,14.696,15.569,16.64,13.214,2.18,14.179,0.0,0.14,0.346,0.251,0.71,0.22,0.24,0.3,0.223,0.287,0.355,0.223,0.2,0.223,0.469,0.33,0.605,0.802,0.194,0.257,0.195,0.082,0.066,0.416,0.09,0.435,0.19,0.645,0.245,0.473,0.356,1.543,0.685,0.324,0.903,3.224,0.242,0.404,0.267,0.681,9.682,15.538,0.879,2.484,2.729,131.234,4.706,0.868,4.074,9.703,1.152,1.436,2.578,0.103,0.012,0.0,-0.012,3.128,0.136,0.0,BYI
1712,2010-09-30,29.654,0.308,7.185,16.332,17.302,18.492,14.685,2.423,15.757,0.0,0.14,0.346,0.251,0.71,0.22,0.24,0.3,0.223,0.287,0.355,0.223,0.2,0.223,0.469,0.33,0.605,0.802,0.194,0.257,0.195,0.082,0.066,0.416,0.09,0.435,0.19,0.645,0.245,0.473,0.356,1.543,0.685,0.324,0.903,3.224,0.242,0.404,0.267,0.681,9.682,15.538,0.879,2.484,2.729,131.234,4.706,0.868,4.074,9.703,1.152,1.436,2.578,0.103,0.012,0.0,-0.012,3.476,0.151,0.0,BYI
1713,2010-10-31,30.482,0.308,7.185,16.86,17.861,19.09,15.16,2.49,16.197,0.0,0.14,0.346,0.251,0.71,0.22,0.24,0.3,0.223,0.287,0.355,0.223,0.2,0.223,0.469,0.33,0.605,0.802,0.194,0.257,0.195,0.082,0.066,0.416,0.09,0.435,0.19,0.645,0.245,0.473,0.356,1.543,0.685,0.324,0.903,3.224,0.242,0.404,0.267,0.681,9.682,15.538,0.879,2.484,2.729,131.234,4.706,0.868,4.074,9.703,1.152,1.436,2.578,0.103,0.012,0.0,-0.012,3.573,0.156,0.0,BYI
1714,2010-11-30,35.439,0.291,8.694,19.391,20.295,21.761,17.409,2.757,23.217,0.0,0.134,0.335,0.238,0.718,0.209,0.232,0.281,0.2,0.259,0.355,0.2,0.173,0.2,0.42,0.302,0.601,0.791,0.206,0.267,0.207,0.089,0.069,0.298,0.094,0.447,0.197,0.703,0.23,0.451,0.366,1.497,0.531,0.324,0.889,3.0,0.26,0.415,0.276,0.712,9.295,14.692,0.661,2.512,2.774,137.759,4.82,0.838,3.61,9.165,1.137,1.438,2.522,0.108,0.012,0.0,0.013,3.842,0.435,0.0,BYI
1715,2010-12-31,38.171,0.291,8.694,20.886,21.86,23.439,18.751,2.969,25.007,0.0,0.134,0.335,0.238,0.718,0.209,0.232,0.281,0.2,0.259,0.355,0.2,0.173,0.2,0.42,0.302,0.601,0.791,0.206,0.267,0.207,0.089,0.069,0.298,0.094,0.447,0.197,0.703,0.23,0.451,0.366,1.497,0.531,0.324,0.889,3.0,0.26,0.415,0.276,0.712,9.295,14.692,0.661,2.512,2.774,137.759,4.82,0.838,3.61,9.165,1.137,1.438,2.522,0.108,0.012,0.0,0.013,4.139,0.468,0.0,BYI
1716,2011-01-31,37.031,0.291,8.694,20.262,21.207,22.739,18.191,2.881,24.26,0.0,0.134,0.335,0.238,0.718,0.209,0.232,0.281,0.2,0.259,0.355,0.2,0.173,0.2,0.42,0.302,0.601,0.791,0.206,0.267,0.207,0.089,0.069,0.298,0.094,0.447,0.197,0.703,0.23,0.451,0.366,1.497,0.531,0.324,0.889,3.0,0.26,0.415,0.276,0.712,9.295,14.692,0.661,2.512,2.774,137.759,4.82,0.838,3.61,9.165,1.137,1.438,2.522,0.108,0.012,0.0,0.013,4.015,0.454,0.0,BYI
1717,2011-02-28,31.562,0.248,9.285,19.912,20.769,22.329,17.884,2.799,21.149,0.0,0.132,0.322,0.223,0.721,0.195,0.229,0.262,0.184,0.232,0.355,0.184,0.163,0.184,0.385,0.275,0.584,0.803,0.194,0.258,0.195,0.092,0.069,0.34,0.097,0.439,0.192,0.735,0.247,0.469,0.359,1.385,0.569,0.324,0.894,3.173,0.242,0.402,0.268,0.674,9.073,13.63,0.726,2.516,2.786,142.605,4.45,0.811,3.516,8.735,1.091,1.36,2.41,0.114,0.012,0.0,-0.0,3.687,1.28,0.0,BYI
1718,2011-03-31,30.925,0.248,9.285,19.51,20.349,21.879,17.523,2.742,20.722,0.0,0.132,0.322,0.223,0.721,0.195,0.229,0.262,0.184,0.232,0.355,0.184,0.163,0.184,0.385,0.275,0.584,0.803,0.194,0.258,0.195,0.092,0.069,0.34,0.097,0.439,0.192,0.735,0.247,0.469,0.359,1.385,0.569,0.324,0.894,3.173,0.242,0.402,0.268,0.674,9.073,13.63,0.726,2.516,2.786,142.605,4.45,0.811,3.516,8.735,1.091,1.36,2.41,0.114,0.012,0.0,-0.0,3.613,1.254,0.0,BYI
1719,2011-04-30,31.468,0.248,9.285,20.098,20.962,22.538,18.051,2.79,21.086,0.0,0.132,0.322,0.223,0.721,0.195,0.229,0.262,0.184,0.232,0.355,0.184,0.163,0.184,0.385,0.275,0.584,0.803,0.194,0.258,0.195,0.092,0.069,0.34,0.097,0.439,0.192,0.735,0.247,0.469,0.359,1.385,0.569,0.324,0.894,3.173,0.242,0.402,0.268,0.674,9.073,13.63,0.726,2.516,2.786,142.605,4.45,0.811,3.516,8.735,1.091,1.36,2.41,0.114,0.012,0.0,-0.0,3.676,1.292,0.0,BYI
1720,2011-05-31,28.878,0.277,9.332,20.963,22.017,22.017,17.995,2.828,28.117,0.0,0.136,0.311,0.211,0.719,0.202,0.241,0.252,0.185,0.217,0.355,0.185,0.165,0.185,0.369,0.263,0.585,0.812,0.185,0.251,0.186,0.094,0.07,0.352,0.111,0.45,0.187,0.74,0.261,0.486,0.353,1.328,0.43,0.324,0.807,2.998,0.228,0.392,0.264,0.646,9.488,13.155,0.724,2.393,2.692,146.957,4.014,0.814,3.529,8.498,1.09,1.343,2.526,0.116,0.012,0.0,0.029,3.772,5.325,0.0,BYI
1721,2011-06-30,29.809,0.277,9.332,21.638,22.726,22.726,18.575,2.919,29.023,0.0,0.136,0.311,0.211,0.719,0.202,0.241,0.252,0.185,0.217,0.355,0.185,0.165,0.185,0.369,0.263,0.585,0.812,0.185,0.251,0.186,0.094,0.07,0.352,0.111,0.45,0.187,0.74,0.261,0.486,0.353,1.328,0.43,0.324,0.807,2.998,0.228,0.392,0.264,0.646,9.488,13.155,0.724,2.393,2.692,146.957,4.014,0.814,3.529,8.498,1.09,1.343,2.526,0.116,0.012,0.0,0.029,3.894,5.497,0.0,BYI
1722,2011-07-31,28.893,0.277,9.332,20.973,22.028,22.028,18.005,2.829,28.132,0.0,0.136,0.311,0.211,0.719,0.202,0.241,0.252,0.185,0.217,0.355,0.185,0.165,0.185,0.369,0.263,0.585,0.812,0.185,0.251,0.186,0.094,0.07,0.352,0.111,0.45,0.187,0.74,0.261,0.486,0.353,1.328,0.43,0.324,0.807,2.998,0.228,0.392,0.264,0.646,9.488,13.155,0.724,2.393,2.692,146.957,4.014,0.814,3.529,8.498,1.09,1.343,2.526,0.116,0.012,0.0,0.029,3.774,5.328,0.0,BYI
1723,2011-08-31,15.006,0.118,10.249,16.092,16.781,17.242,17.337,1.836,24.698,0.0,0.13,0.299,0.2,0.712,0.189,0.233,0.246,0.261,0.21,0.315,0.261,0.163,0.261,0.353,0.254,0.582,0.298,0.7,0.721,0.701,0.038,0.035,0.105,0.145,0.497,0.556,2.275,0.029,0.225,0.702,1.41,0.351,0.079,0.766,5.485,2.345,0.769,0.722,3.348,9.233,12.645,0.466,2.522,2.949,147.678,3.922,0.824,3.426,7.859,1.061,3.561,2.422,0.116,0.013,0.0,0.046,6.524,36.135,0.0,BYI
1724,2011-09-30,12.902,0.118,10.249,13.836,14.428,14.824,14.906,1.578,21.235,0.0,0.13,0.299,0.2,0.712,0.189,0.233,0.246,0.261,0.21,0.315,0.261,0.163,0.261,0.353,0.254,0.582,0.298,0.7,0.721,0.701,0.038,0.035,0.105,0.145,0.497,0.556,2.275,0.029,0.225,0.702,1.41,0.351,0.079,0.766,5.485,2.345,0.769,0.722,3.348,9.233,12.645,0.466,2.522,2.949,147.678,3.922,0.824,3.426,7.859,1.061,3.561,2.422,0.116,0.013,0.0,0.046,5.61,31.069,0.0,BYI
1725,2011-10-31,16.963,0.118,10.249,18.6,19.396,19.929,20.039,2.075,27.918,0.0,0.13,0.299,0.2,0.712,0.189,0.233,0.246,0.261,0.21,0.315,0.261,0.163,0.261,0.353,0.254,0.582,0.298,0.7,0.721,0.701,0.038,0.035,0.105,0.145,0.497,0.556,2.275,0.029,0.225,0.702,1.41,0.351,0.079,0.766,5.485,2.345,0.769,0.722,3.348,9.233,12.645,0.466,2.522,2.949,147.678,3.922,0.824,3.426,7.859,1.061,3.561,2.422,0.116,0.013,0.0,0.046,7.375,41.766,0.0,BYI
1726,2011-11-30,19.208,0.173,9.269,18.98,19.865,20.394,20.394,2.124,18.078,0.0,0.124,0.297,0.198,0.707,0.181,0.226,0.254,0.207,0.214,0.315,0.207,0.161,0.207,0.37,0.264,0.604,0.551,0.446,0.49,0.447,0.044,0.04,0.169,0.141,0.483,0.372,1.465,0.089,0.312,0.584,1.403,0.556,0.079,0.86,4.115,0.809,0.58,0.494,1.385,8.15,11.435,0.543,2.375,2.765,152.895,3.562,0.855,3.542,7.688,1.127,2.044,2.68,0.115,0.013,0.0,0.005,8.197,41.766,0.0,BYI
1727,2011-12-31,19.819,0.173,9.269,19.584,20.497,21.043,21.043,2.192,18.654,0.0,0.124,0.297,0.198,0.707,0.181,0.226,0.254,0.207,0.214,0.315,0.207,0.161,0.207,0.37,0.264,0.604,0.551,0.446,0.49,0.447,0.044,0.04,0.169,0.141,0.483,0.372,1.465,0.089,0.312,0.584,1.403,0.556,0.079,0.86,4.115,0.809,0.58,0.494,1.385,8.15,11.435,0.543,2.375,2.765,152.895,3.562,0.855,3.542,7.688,1.127,2.044,2.68,0.115,0.013,0.0,0.005,8.458,41.766,0.0,BYI
1728,2012-01-31,21.152,0.173,9.269,20.901,21.876,22.457,22.457,2.339,19.908,0.0,0.124,0.297,0.198,0.707,0.181,0.226,0.254,0.207,0.214,0.315,0.207,0.161,0.207,0.37,0.264,0.604,0.551,0.446,0.49,0.447,0.044,0.04,0.169,0.141,0.483,0.372,1.465,0.089,0.312,0.584,1.403,0.556,0.079,0.86,4.115,0.809,0.58,0.494,1.385,8.15,11.435,0.543,2.375,2.765,152.895,3.562,0.855,3.542,7.688,1.127,2.044,2.68,0.115,0.013,0.0,0.005,9.027,41.766,0.0,BYI
1729,2012-02-29,20.159,0.129,8.655,20.744,21.687,22.249,22.249,2.311,20.895,0.0,0.116,0.299,0.2,0.703,0.182,0.217,0.264,0.245,0.224,0.315,0.245,0.157,0.245,0.386,0.277,0.622,0.428,0.569,0.602,0.571,0.038,0.036,0.116,0.154,0.504,0.457,1.73,0.054,0.264,0.643,1.487,0.551,0.079,0.868,4.565,1.328,0.673,0.603,2.067,7.244,10.791,0.44,2.33,2.755,155.404,3.474,0.885,3.583,7.638,1.165,2.719,2.837,0.112,0.013,0.0,0.005,8.447,41.766,0.0,BYI
1730,2012-03-31,21.948,0.129,8.655,22.585,23.611,24.223,24.223,2.516,22.749,0.0,0.116,0.299,0.2,0.703,0.182,0.217,0.264,0.245,0.224,0.315,0.245,0.157,0.245,0.386,0.277,0.622,0.428,0.569,0.602,0.571,0.038,0.036,0.116,0.154,0.504,0.457,1.73,0.054,0.264,0.643,1.487,0.551,0.079,0.868,4.565,1.328,0.673,0.603,2.067,7.244,10.791,0.44,2.33,2.755,155.404,3.474,0.885,3.583,7.638,1.165,2.719,2.837,0.112,0.013,0.0,0.005,9.196,41.766,0.0,BYI
1731,2012-04-30,22.793,0.129,8.655,23.454,24.52,25.155,25.155,2.612,23.625,0.0,0.116,0.299,0.2,0.703,0.182,0.217,0.264,0.245,0.224,0.315,0.245,0.157,0.245,0.386,0.277,0.622,0.428,0.569,0.602,0.571,0.038,0.036,0.116,0.154,0.504,0.457,1.73,0.054,0.264,0.643,1.487,0.551,0.079,0.868,4.565,1.328,0.673,0.603,2.067,7.244,10.791,0.44,2.33,2.755,155.404,3.474,0.885,3.583,7.638,1.165,2.719,2.837,0.112,0.013,0.0,0.005,9.55,5.497,0.0,BYI
1732,2012-05-31,20.408,0.116,8.47,19.893,20.781,21.551,21.551,2.367,20.98,0.0,0.118,0.303,0.208,0.699,0.186,0.216,0.281,0.336,0.246,0.315,0.336,0.167,0.336,0.419,0.302,0.637,0.31,0.688,0.709,0.689,0.034,0.033,0.087,0.162,0.521,0.537,1.939,0.03,0.235,0.681,1.545,0.574,0.079,0.89,5.054,2.218,0.764,0.71,3.258,7.128,10.797,0.373,2.277,2.719,155.565,3.475,0.912,3.594,7.636,1.206,3.892,2.962,0.111,0.013,0.0,0.005,8.573,10.353,0.0,BYI
1733,2012-06-30,20.456,0.116,8.47,19.94,20.83,21.602,21.602,2.373,21.029,0.0,0.118,0.303,0.208,0.699,0.186,0.216,0.281,0.336,0.246,0.315,0.336,0.167,0.336,0.419,0.302,0.637,0.31,0.688,0.709,0.689,0.034,0.033,0.087,0.162,0.521,0.537,1.939,0.03,0.235,0.681,1.545,0.574,0.079,0.89,5.054,2.218,0.764,0.71,3.258,7.128,10.797,0.373,2.277,2.719,155.565,3.475,0.912,3.594,7.636,1.206,3.892,2.962,0.111,0.013,0.0,0.005,8.594,10.377,0.0,BYI
1734,2012-07-31,19.163,0.116,8.47,18.679,19.513,20.236,20.236,2.223,19.7,0.0,0.118,0.303,0.208,0.699,0.186,0.216,0.281,0.336,0.246,0.315,0.336,0.167,0.336,0.419,0.302,0.637,0.31,0.688,0.709,0.689,0.034,0.033,0.087,0.162,0.521,0.537,1.939,0.03,0.235,0.681,1.545,0.574,0.079,0.89,5.054,2.218,0.764,0.71,3.258,7.128,10.797,0.373,2.277,2.719,155.565,3.475,0.912,3.594,7.636,1.206,3.892,2.962,0.111,0.013,0.0,0.005,8.05,9.721,0.0,BYI
1735,2012-08-31,16.913,0.1,9.081,17.301,17.931,19.425,19.425,2.086,14.012,0.0,0.115,0.31,0.217,0.696,0.187,0.209,0.287,0.493,0.266,0.386,0.495,0.165,0.495,0.444,0.309,0.631,0.283,0.715,0.739,0.716,0.035,0.034,0.06,0.156,0.551,0.527,1.876,0.033,0.277,0.64,1.274,0.612,0.169,0.912,5.092,2.513,0.797,0.738,3.942,6.82,11.002,0.216,1.894,2.245,147.296,3.725,0.927,3.518,6.867,1.272,4.486,3.302,0.109,0.011,0.0,-0.031,9.329,8.69,0.0,BYI
1736,2012-09-30,18.861,0.1,9.081,19.293,19.996,21.662,21.662,2.326,15.625,0.0,0.115,0.31,0.217,0.696,0.187,0.209,0.287,0.493,0.266,0.386,0.495,0.165,0.495,0.444,0.309,0.631,0.283,0.715,0.739,0.716,0.035,0.034,0.06,0.156,0.551,0.527,1.876,0.033,0.277,0.64,1.274,0.612,0.169,0.912,5.092,2.513,0.797,0.738,3.942,6.82,11.002,0.216,1.894,2.245,147.296,3.725,0.927,3.518,6.867,1.272,4.486,3.302,0.109,0.011,0.0,-0.031,10.403,9.691,0.0,BYI
1737,2012-10-31,18.821,0.1,9.081,19.5,20.211,21.895,21.895,2.321,15.592,0.0,0.115,0.31,0.217,0.696,0.187,0.209,0.287,0.493,0.266,0.386,0.495,0.165,0.495,0.444,0.309,0.631,0.283,0.715,0.739,0.716,0.035,0.034,0.06,0.156,0.551,0.527,1.876,0.033,0.277,0.64,1.274,0.612,0.169,0.912,5.092,2.513,0.797,0.738,3.942,6.82,11.002,0.216,1.894,2.245,147.296,3.725,0.927,3.518,6.867,1.272,4.486,3.302,0.109,0.011,0.0,-0.031,10.381,9.795,0.0,BYI
1738,2012-11-30,17.516,0.086,8.395,15.512,16.179,17.429,17.429,2.013,15.128,0.0,0.123,0.316,0.226,0.694,0.197,0.213,0.309,0.53,0.293,0.386,0.53,0.185,0.53,0.495,0.347,0.667,0.294,0.704,0.728,0.705,0.035,0.034,0.072,0.158,0.544,0.533,1.755,0.033,0.258,0.658,1.5,0.631,0.169,0.885,4.994,2.393,0.784,0.726,3.64,7.512,11.966,0.28,2.047,2.431,151.154,3.784,0.961,3.589,7.685,1.312,4.462,3.317,0.106,0.011,0.0,-0.01,10.704,1.793,0.0,BYI
1739,2012-12-31,17.349,0.086,8.395,15.364,16.025,17.263,17.263,1.994,14.984,0.0,0.123,0.316,0.226,0.694,0.197,0.213,0.309,0.53,0.293,0.386,0.53,0.185,0.53,0.495,0.347,0.667,0.294,0.704,0.728,0.705,0.035,0.034,0.072,0.158,0.544,0.533,1.755,0.033,0.258,0.658,1.5,0.631,0.169,0.885,4.994,2.393,0.784,0.726,3.64,7.512,11.966,0.28,2.047,2.431,151.154,3.784,0.961,3.589,7.685,1.312,4.462,3.317,0.106,0.011,0.0,-0.01,10.602,1.776,0.0,BYI
1740,2013-01-31,18.687,0.086,8.395,16.55,17.262,18.595,18.595,2.148,16.14,0.0,0.123,0.316,0.226,0.694,0.197,0.213,0.309,0.53,0.293,0.386,0.53,0.185,0.53,0.495,0.347,0.667,0.294,0.704,0.728,0.705,0.035,0.034,0.072,0.158,0.544,0.533,1.755,0.033,0.258,0.658,1.5,0.631,0.169,0.885,4.994,2.393,0.784,0.726,3.64,7.512,11.966,0.28,2.047,2.431,151.154,3.784,0.961,3.589,7.685,1.312,4.462,3.317,0.106,0.011,0.0,-0.01,11.42,1.913,0.0,BYI
1741,2013-02-28,18.226,0.107,8.145,15.111,15.656,16.754,16.754,2.082,14.408,0.0,0.129,0.323,0.234,0.701,0.206,0.217,0.319,0.592,0.31,0.386,0.592,0.196,0.592,0.519,0.357,0.679,0.281,0.718,0.743,0.718,0.034,0.033,0.079,0.152,0.533,0.54,1.727,0.034,0.266,0.656,1.478,0.662,0.169,0.894,5.084,2.55,0.795,0.739,3.892,7.999,12.711,0.297,2.036,2.401,151.818,3.762,0.969,3.58,7.847,1.334,4.742,3.271,0.108,0.011,0.0,-0.015,10.047,1.197,0.0,BYI
1742,2013-03-31,19.837,0.107,8.145,16.446,17.039,18.235,18.235,2.266,15.682,0.0,0.129,0.323,0.234,0.701,0.206,0.217,0.319,0.592,0.31,0.386,0.592,0.196,0.592,0.519,0.357,0.679,0.281,0.718,0.743,0.718,0.034,0.033,0.079,0.152,0.533,0.54,1.727,0.034,0.266,0.656,1.478,0.662,0.169,0.894,5.084,2.55,0.795,0.739,3.892,7.999,12.711,0.297,2.036,2.401,151.818,3.762,0.969,3.58,7.847,1.334,4.742,3.271,0.108,0.011,0.0,-0.015,10.935,1.302,0.0,BYI
1743,2013-04-30,20.168,0.107,8.145,16.861,17.469,18.695,18.695,2.304,15.943,0.0,0.129,0.323,0.234,0.701,0.206,0.217,0.319,0.592,0.31,0.386,0.592,0.196,0.592,0.519,0.357,0.679,0.281,0.718,0.743,0.718,0.034,0.033,0.079,0.152,0.533,0.54,1.727,0.034,0.266,0.656,1.478,0.662,0.169,0.894,5.084,2.55,0.795,0.739,3.892,7.999,12.711,0.297,2.036,2.401,151.818,3.762,0.969,3.58,7.847,1.334,4.742,3.271,0.108,0.011,0.0,-0.015,11.118,1.335,0.0,BYI
1744,2013-05-31,19.979,0.104,7.955,16.799,17.31,18.312,18.312,2.248,11.265,0.0,0.134,0.324,0.236,0.705,0.208,0.221,0.324,0.653,0.317,0.386,0.653,0.206,0.653,0.521,0.355,0.703,0.279,0.721,0.749,0.721,0.035,0.033,0.083,0.141,0.527,0.54,1.673,0.038,0.272,0.651,1.484,0.915,0.169,0.92,5.065,2.585,0.799,0.741,3.977,8.384,13.03,0.306,2.033,2.367,146.527,4.045,0.998,3.676,8.021,1.384,4.967,3.354,0.109,0.011,0.0,-0.066,9.89,0.99,0.0,BYI
1745,2013-06-30,19.793,0.104,7.955,16.643,17.149,18.141,18.141,2.227,11.16,0.0,0.134,0.324,0.236,0.705,0.208,0.221,0.324,0.653,0.317,0.386,0.653,0.206,0.653,0.521,0.355,0.703,0.279,0.721,0.749,0.721,0.035,0.033,0.083,0.141,0.527,0.54,1.673,0.038,0.272,0.651,1.484,0.915,0.169,0.92,5.065,2.585,0.799,0.741,3.977,8.384,13.03,0.306,2.033,2.367,146.527,4.045,0.998,3.676,8.021,1.384,4.967,3.354,0.109,0.011,0.0,-0.066,9.798,0.98,0.0,BYI
1746,2013-07-31,25.146,0.104,7.955,21.145,21.787,23.048,23.048,2.83,14.179,0.0,0.134,0.324,0.236,0.705,0.208,0.221,0.324,0.653,0.317,0.386,0.653,0.206,0.653,0.521,0.355,0.703,0.279,0.721,0.749,0.721,0.035,0.033,0.083,0.141,0.527,0.54,1.673,0.038,0.272,0.651,1.484,0.915,0.169,0.92,5.065,2.585,0.799,0.741,3.977,8.384,13.03,0.306,2.033,2.367,146.527,4.045,0.998,3.676,8.021,1.384,4.967,3.354,0.109,0.011,0.0,-0.066,12.448,1.246,0.0,BYI
1747,2013-08-31,24.317,0.055,8.574,20.261,20.668,20.907,20.907,2.813,13.659,0.0,0.142,0.327,0.239,0.714,0.217,0.23,0.335,0.894,0.332,0.354,0.896,0.228,0.896,0.571,0.373,0.727,0.171,0.83,0.865,0.829,0.034,0.032,0.089,0.139,0.504,0.617,1.854,0.041,0.264,0.674,1.437,0.905,0.239,0.918,5.778,4.845,0.878,0.841,7.195,8.806,13.13,0.336,1.871,2.173,142.677,3.979,1.023,3.885,8.288,1.426,8.34,3.746,0.111,0.01,0.0,-0.066,23.431,0.861,0.0,BYI
1748,2013-09-30,24.293,0.055,8.574,20.242,20.648,20.887,20.887,2.811,13.646,0.0,0.142,0.327,0.239,0.714,0.217,0.23,0.335,0.894,0.332,0.354,0.896,0.228,0.896,0.571,0.373,0.727,0.171,0.83,0.865,0.829,0.034,0.032,0.089,0.139,0.504,0.617,1.854,0.041,0.264,0.674,1.437,0.905,0.239,0.918,5.778,4.845,0.878,0.841,7.195,8.806,13.13,0.336,1.871,2.173,142.677,3.979,1.023,3.885,8.288,1.426,8.34,3.746,0.111,0.01,0.0,-0.066,23.408,0.86,0.0,BYI
1749,2013-10-31,24.698,0.055,8.574,20.545,20.957,21.2,21.2,2.858,13.873,0.0,0.142,0.327,0.239,0.714,0.217,0.23,0.335,0.894,0.332,0.354,0.896,0.228,0.896,0.571,0.373,0.727,0.171,0.83,0.865,0.829,0.034,0.032,0.089,0.139,0.504,0.617,1.854,0.041,0.264,0.674,1.437,0.905,0.239,0.918,5.778,4.845,0.878,0.841,7.195,8.806,13.13,0.336,1.871,2.173,142.677,3.979,1.023,3.885,8.288,1.426,8.34,3.746,0.111,0.01,0.0,-0.066,23.799,0.873,0.0,BYI
1750,2013-11-30,25.64,0.06,8.35,19.939,20.374,20.43,20.43,2.874,13.077,0.0,0.145,0.331,0.243,0.72,0.219,0.235,0.341,0.825,0.336,0.354,0.825,0.232,0.825,0.551,0.371,0.742,0.25,0.75,0.784,0.75,0.034,0.032,0.094,0.136,0.511,0.563,1.649,0.043,0.273,0.656,1.525,1.013,0.239,0.92,5.332,2.994,0.82,0.767,4.563,9.182,13.705,0.344,1.991,2.304,142.575,4.132,1.031,3.916,9.203,1.436,5.732,3.535,0.114,0.01,0.0,-0.077,17.382,0.737,0.0,BYI
