,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y
799,CBS,2018-10-31,12.998,0.124,9.879,12.228,12.36,16.339,15.334,1.356,19.571,0.208,0.096,0.223,0.207,0.375,0.136,0.111,0.145,0.463,0.245,0.326,0.571,0.151,0.571,0.842,0.403,0.251,0.196,0.804,0.846,0.804,0.05,0.048,0.011,0.089,0.593,0.46,3.09,0.049,0.207,0.489,0.803,0.25,0.047,0.82,15.367,3.348,0.894,0.815,8.396,3.907,6.293,0.052,0.979,1.562,51.691,7.331,0.668,3.893,15.094589535895226,1.229,6.279,6.415,0.0,0.031,0.0,0.017,7.407,1.048,0.0126,C B S CORP NEW,11,1,4833,57.35,2610489.0,0.019737,338525.0,56.4,57.94,56.66,0.010455,0.00799,0.010851,10.0,0.0,0.0,13.0,19414408.75,0.019736842105263053,0.019737,19130047.75,3.6728373038169755,149711544.15,0.015307938768244917,0.022666515113244634,0.06717282776904329,0.0045121887904895535,0.03898,0.03711000000000002,0.03479400000000003,-0.01619499999999997,0.03898,60.53,0.9474640674045928,-0.43282935216613183,0.01804989303383678,2.25,0.2913636363636364,1.913181818181818
800,CBS,2018-11-30,12.329,0.143,9.738,11.08,11.217,14.41,15.219,1.266,16.891,0.195,0.1,0.222,0.206,0.375,0.132,0.115,0.149,0.514,0.245,0.326,0.631,0.157,0.631,0.854,0.399,0.261,0.186,0.814,0.851,0.814,0.05,0.048,0.012,0.089,0.603,0.477,3.095,0.043,0.213,0.51,0.808,0.273,0.047,0.841,14.855,3.561,0.896,0.824,8.591,4.062,6.321,0.055,0.991,1.552,51.691,7.331,0.695,3.892,14.997995569758439,1.24,6.67,6.6,0.0,0.031,0.0,0.017,5.929,2.139,0.013300000000000001,C B S CORP NEW,11,1,4833,54.18,3397119.0,-0.021138,336702.0,53.81,55.49,55.49,0.006818,0.00143,0.008186,10.0,0.0,0.0,13.0,18242514.36,-0.021138211382113803,-0.021138,19414408.75,2.638016880117454,184055907.42,0.026937204827706823,0.018438832366488772,-0.1385927394741263,0.019207947434943043,0.003808,-0.026743999999999976,-0.05667199999999997,0.030724000000000026,0.003808,60.53,0.8950933421443912,1.0326873795444855,0.01829651719930447,2.33,0.258,2.107
801,CBS,2018-12-31,9.948,0.143,9.738,8.941,9.052,11.628,12.281,1.021,13.63,0.195,0.1,0.222,0.206,0.375,0.132,0.115,0.149,0.514,0.245,0.326,0.631,0.157,0.631,0.854,0.399,0.261,0.186,0.814,0.851,0.814,0.05,0.048,0.012,0.089,0.603,0.477,3.095,0.043,0.213,0.51,0.808,0.273,0.047,0.841,14.855,3.561,0.896,0.824,8.591,4.062,6.321,0.055,0.991,1.552,51.691,7.331,0.695,3.892,14.711400712784597,1.24,6.67,6.6,0.0,0.031,0.0,0.017,4.784,1.726,0.0165,C B S CORP NEW,11,1,4833,43.72,3278857.0,0.007141,336702.0,42.81,43.838,43.75,0.008318,0.006218,0.008492,10.0,0.0,0.0,13.0,14720611.44,0.007141211702372807,0.007141,18666268.5,4.3026212228759055,143351628.04,0.018554147250189293,0.017252981390259232,0.0112206844704436,0.0001259037599852542,0.000922,-0.11193099999999999,-0.09640599999999996,-0.16426599999999997,0.000922,60.0,0.7286666666666667,-0.645837294897876,0.018473193043094333,2.37,0.1563157894736842,2.3010526315789472
802,CBS,2019-01-31,11.254,0.143,9.738,10.115,10.24,13.154,13.893,1.156,15.42,0.195,0.1,0.222,0.206,0.375,0.132,0.115,0.149,0.514,0.245,0.326,0.631,0.157,0.631,0.854,0.399,0.261,0.186,0.814,0.851,0.814,0.05,0.048,0.012,0.089,0.603,0.477,3.095,0.043,0.213,0.51,0.808,0.273,0.047,0.841,14.855,3.561,0.896,0.824,8.591,4.062,6.321,0.055,0.991,1.552,51.691,7.331,0.695,3.892,14.869807194696135,1.24,6.67,6.6,0.0,0.031,0.0,0.017,5.412,1.952,0.0146,C B S CORP NEW,11,1,4833,49.46,2831039.0,-0.000808,336702.0,49.25,49.97,49.32,0.008467,0.007008,0.008597,10.0,0.0,0.0,13.0,16653280.92,-0.0008080808080808133,-0.000808,14720611.44,4.611462660820019,140023188.94,0.02372818760963897,0.011000395832471335,-0.00689040306699062,4.7477654425593746e-05,-0.017077,0.03299800000000001,0.011166000000000028,-0.055899999999999984,-0.017077,59.3,0.8340640809443508,-0.1840667077071513,0.01839225350448609,2.37,0.17047619047619048,2.4061904761904764
803,CBS,2019-02-28,11.518,0.196,8.089,9.564,9.674,9.768,9.768,1.203,12.242,0.14,0.135,0.225,0.21,0.378,0.154,0.15,0.153,0.692,0.243,0.122,0.82,0.204,0.82,0.875,0.393,0.251,0.229,0.771,0.827,0.771,0.049,0.046,0.017,0.089,0.598,0.464,3.104,0.068,0.24,0.497,0.715,0.312,0.075,0.884,15.761,2.955,0.872,0.787,6.796,5.197,6.527,0.07,0.954,1.476,51.691,7.331,0.68,3.751,14.33701907871522,1.183,5.176,6.661,0.0,0.031,0.0,0.025,5.45,0.4,0.0143,C B S CORP NEW,11,1,4833,50.21,2865901.0,0.01189,347676.0,49.18,50.41,49.75,-0.002832,-0.003329,-0.002826,10.0,0.0,0.0,13.0,17456811.96,0.011890366787585815,0.01189,16956312.72,3.536532852998715,143896889.21,0.020865571806519136,0.013920604189379442,0.18598897008973989,0.03459189699504216,-0.016842,0.032500000000000015,0.06333800000000003,0.010317000000000014,-0.016842,59.3,0.8467116357504216,0.1825967183998699,0.01756430381274703,2.39,0.17210526315789473,2.2710526315789474
804,CBS,2019-03-31,10.903,0.196,8.089,9.053,9.158,9.247,9.247,1.139,11.588,0.14,0.135,0.225,0.21,0.378,0.154,0.15,0.153,0.692,0.243,0.122,0.82,0.204,0.82,0.875,0.393,0.251,0.229,0.771,0.827,0.771,0.049,0.046,0.017,0.089,0.598,0.464,3.104,0.068,0.24,0.497,0.715,0.312,0.075,0.884,15.761,2.955,0.872,0.787,6.796,5.197,6.527,0.07,0.954,1.476,51.691,7.331,0.68,3.751,14.26259503967937,1.183,5.176,6.661,0.0,0.031,0.0,0.025,5.159,0.379,0.0151,C B S CORP NEW,11,1,4833,47.53,3071019.0,0.005075,347676.0,47.14,47.92,47.53,0.006019,0.002876,0.006734,10.0,0.0,0.0,13.0,16525040.280000001,0.005075068724889054,0.005075,17456811.96,4.106570155207193,145965533.07,0.024701275228436525,0.013873689690523836,0.24917889791963924,0.06209012316844599,-0.006095,-0.02787699999999998,-0.05446199999999996,-0.015991999999999985,-0.006095,59.3,0.8015177065767286,-0.0925531295726743,0.017272330818267043,2.4,0.16142857142857142,2.264761904761905
805,CBS,2019-04-30,11.9,0.196,8.089,9.766,9.879,9.975,9.975,1.243,12.648,0.14,0.135,0.225,0.21,0.378,0.154,0.15,0.153,0.692,0.243,0.122,0.82,0.204,0.82,0.875,0.393,0.251,0.229,0.771,0.827,0.771,0.049,0.046,0.017,0.089,0.598,0.464,3.104,0.068,0.24,0.497,0.715,0.312,0.075,0.884,15.761,2.955,0.872,0.787,6.796,5.197,6.527,0.07,0.954,1.476,51.691,7.331,0.68,3.751,14.383391298274224,1.183,5.176,6.661,0.0,0.031,0.0,0.025,5.631,0.409,0.013999999999999999,C B S CORP NEW,11,1,4833,51.27,2598529.0,-0.009275,351787.0,50.74,51.85,51.7,0.000358,-0.002453,0.000951,10.0,0.0,0.0,13.0,18036119.490000002,-0.009275362318840519,-0.009275,16525040.280000001,2.9114116023201606,133226581.83000001,0.016410687986534844,0.011390001322836213,0.09803527531597436,0.009610915206278893,0.010742,0.004265000000000012,-0.008393999999999957,0.05317700000000002,0.010742,59.3,0.8645868465430018,0.6007363635089102,0.016980432792031548,2.38,0.18761904761904763,2.170952380952381
806,CBS,2019-05-31,10.802,0.275,7.367,8.941,8.991,6.917,6.887,0.952,14.815,0.081,0.19,0.223,0.207,0.391,0.177,0.182,0.189,1.194,0.302,0.122,1.434,0.324,1.434,1.093,0.494,0.319,0.235,0.765,0.798,0.765,0.061,0.059,0.017,0.089,0.605,0.461,2.533,0.04,0.223,0.511,0.944,0.272,0.075,0.859,12.995,2.801,0.865,0.776,6.384,6.764,6.282,0.075,0.994,1.518,51.691,7.331,0.817,4.613,17.096793081707112,1.415,6.034,8.18,0.0,0.031,0.0,0.104,3.477,0.176,0.0149,C B S CORP NEW,11,1,4833,48.28,3012673.0,0.00166,351954.0,47.72,48.6,47.94,-0.011731,-0.009849,-0.013195,10.0,0.0,0.0,13.0,16992339.12,0.0016597510373443924,0.00166,17986869.310000002,2.7122370857988956,145451852.44,0.013224426293271094,0.015491171813241517,-0.2508771700955425,0.06293935447514777,0.031678,0.01161100000000001,0.013344000000000045,-0.06710799999999997,0.031678,59.3,0.8141652613827994,0.9578374379013513,0.015995810927363147,2.35,0.18863636363636366,2.2331818181818184
807,CBS,2019-06-30,11.165,0.275,7.367,9.241,9.292,7.149,7.118,0.984,15.312,0.081,0.19,0.223,0.207,0.391,0.177,0.182,0.189,1.194,0.302,0.122,1.434,0.324,1.434,1.093,0.494,0.319,0.235,0.765,0.798,0.765,0.061,0.059,0.017,0.089,0.605,0.461,2.533,0.04,0.223,0.511,0.944,0.272,0.075,0.859,12.995,2.801,0.865,0.776,6.384,6.764,6.282,0.075,0.994,1.518,51.691,7.331,0.817,4.613,17.134710408051163,1.415,6.034,8.18,0.0,0.031,0.0,0.104,3.594,0.182,0.0144,C B S CORP NEW,11,1,4833,49.9,3531562.0,0.022122,351954.0,48.73,49.9,48.81,0.006661,0.010004,0.005757,10.0,0.0,0.0,13.0,17562504.599999998,0.022122081114297476,0.022122,16956133.400000002,2.5939696251740973,176224943.79999998,0.04126719466444345,0.011412407275348231,-0.10177122466669337,0.010357382170158578,0.004527,0.010924000000000017,0.049764000000000044,0.0015310000000000159,0.004527,59.3,0.8414839797639123,1.9111444275405414,0.015734854712313482,2.17,0.26,2.3865
808,CBS,2019-07-31,11.525,0.275,7.367,9.539,9.592,7.38,7.348,1.015,15.806,0.081,0.19,0.223,0.207,0.391,0.177,0.182,0.189,1.194,0.302,0.122,1.434,0.324,1.434,1.093,0.494,0.319,0.235,0.765,0.798,0.765,0.061,0.059,0.017,0.089,0.605,0.461,2.533,0.04,0.223,0.511,0.944,0.272,0.075,0.859,12.995,2.801,0.865,0.776,6.384,6.764,6.282,0.075,0.994,1.518,51.691,7.331,0.817,4.613,17.1713948040191,1.415,6.034,8.18,0.0,0.031,0.0,0.104,3.71,0.188,0.013999999999999999,C B S CORP NEW,11,1,4833,51.51,1555321.0,-0.019604,351954.0,51.22,52.62,52.52,-0.009979,-0.006988,-0.010886,10.0,0.0,0.0,13.0,18129150.54,-0.01960411115340699,-0.019604,17791274.7,2.3345609969138414,80114584.71,0.017267043763024657,0.011808094094618683,-0.01649265309434567,0.0002720076060904298,0.007478,-0.014780999999999985,-0.06302499999999996,0.108128,0.007478,58.49,0.8806633612583347,-0.9040032462039693,0.014990609821916788,2.1,0.2240909090909091,2.22
809,CBS,2019-08-31,8.785,0.283,6.014,7.252,7.289,5.601,5.578,0.687,21.233,0.069,0.184,0.222,0.207,0.401,0.18,0.153,0.219,1.151,0.342,0.122,1.341,0.358,1.341,1.226,0.568,0.38,0.268,0.732,0.758,0.732,0.072,0.07,0.016,0.089,0.606,0.449,2.13,0.034,0.221,0.515,1.132,0.165,0.075,0.766,11.447,2.393,0.841,0.743,5.299,6.586,6.28,0.072,1.0,1.53,51.691,7.331,0.948,5.492,18.085089257381746,1.601,5.972,9.613,0.0,0.031,0.0,0.147,2.799,0.134,0.0171,C B S CORP NEW,11,1,4833,42.06,5099041.0,-0.007082,351864.0,41.8,42.54,42.5,0.000647,0.001053,0.000643,10.0,0.0,0.0,13.0,14799399.840000002,-0.007082152974504208,-0.007082,17815911.48,5.638104685957948,214465664.46,0.026990025425386324,0.026890348492584315,-0.03493479985270104,0.0012204402407482804,0.014854,-0.05041799999999999,-0.026150999999999945,-0.166062,0.014854,58.49,0.719097281586596,0.32550240113685625,0.01662946333866848,1.95,0.055,2.247272727272727
810,CBS,2019-09-30,8.432,0.283,6.014,6.96,6.997,5.375,5.354,0.66,20.38,0.069,0.184,0.222,0.207,0.401,0.18,0.153,0.219,1.151,0.342,0.122,1.341,0.358,1.341,1.226,0.568,0.38,0.268,0.732,0.758,0.732,0.072,0.07,0.016,0.089,0.606,0.449,2.13,0.034,0.221,0.515,1.132,0.165,0.075,0.766,11.447,2.393,0.841,0.743,5.299,6.586,6.28,0.072,1.0,1.53,51.691,7.331,0.948,5.492,18.039346242440928,1.601,5.972,9.613,0.0,0.031,0.0,0.147,2.686,0.129,0.0178,C B S CORP NEW,11,1,4833,40.37,2987376.0,0.00124,351864.0,40.2405,40.73,40.45,0.004452,0.000793,0.005048,10.0,0.0,0.0,13.0,14204749.68,0.0012400793650793052,0.00124,14908771.44,7.454261569925845,120600369.11999999,0.023757461142958517,0.01425362125954406,-0.10891629584451931,0.011862759500490854,0.000496,-0.08234999999999998,-0.04478199999999995,-0.13616099999999998,0.000496,58.49,0.6902034535818088,-1.9103526823718986,0.016710620826091514,1.89,0.051500000000000004,2.215
811,CBS,2019-10-31,7.528,0.283,6.014,6.214,6.246,4.799,4.78,0.589,18.196,0.069,0.184,0.222,0.207,0.401,0.18,0.153,0.219,1.151,0.342,0.122,1.341,0.358,1.341,1.226,0.568,0.38,0.268,0.732,0.758,0.732,0.072,0.07,0.016,0.089,0.606,0.449,2.13,0.034,0.221,0.515,1.132,0.165,0.075,0.766,11.447,2.393,0.841,0.743,5.299,6.586,6.28,0.072,1.0,1.53,51.691,7.331,0.948,5.492,17.91963652661012,1.601,5.972,9.613,0.0,0.031,0.0,0.147,2.398,0.115,0.02,C B S CORP NEW,11,1,4833,36.04,7308703.0,0.012929,351905.0,35.02,36.05,35.46,-0.00348,-0.004344,-0.003023,10.0,0.0,0.0,13.0,12682656.2,0.012928611579539062,0.012929,13553801.280000001,7.914595897041217,263405656.12,0.035473173269276966,0.015399390074302497,0.11532381783343096,0.013299582959678369,-0.016855,-0.06671599999999998,-0.04190499999999994,-0.13728799999999997,-0.016855,58.49,0.6161737049068217,1.1610686449637087,0.016279068250404982,1.65,0.15545454545454546,2.2181818181818183
812,CBS,2019-11-30,7.803,0.37,5.198,7.122,7.134,5.585,5.554,0.569,24.209,0.067,0.164,0.211,0.196,0.402,0.164,0.125,0.232,0.998,0.354,0.122,1.138,0.356,1.138,1.249,0.6,0.426,0.297,0.703,0.724,0.703,0.084,0.081,0.016,0.089,0.6,0.439,1.969,0.029,0.22,0.52,1.235,0.138,0.075,0.727,10.135,2.118,0.82,0.714,4.558,5.88,5.804,0.072,0.992,1.532,51.691,7.331,1.06,6.374,17.89510025389115,1.747,5.889,11.018,0.0,0.031,0.0,0.152,2.536,0.16,0.0178,C B S CORP NEW,11,1,4833,40.38,1876412.0,-0.000495,351925.0,40.17,40.745,40.23,-0.004045,-0.000236,-0.004011,10.0,0.0,0.0,13.0,14210731.5,-0.0004950495049503845,-0.000495,12519321.12,9.525842723970324,75769516.56,0.029657741232693782,0.01740631726966119,0.5926946257591632,0.35128691940379453,-0.002715,0.06890000000000002,0.03363200000000005,0.007178000000000025,-0.002715,55.35,0.7295392953929539,-2.6143190716088847,0.0161188889331549,1.54,0.19947368421052633,2.128947368421053
813,CBS,2019-12-31,12.974,0.37,5.198,7.402,7.415,5.805,5.773,0.946,40.254,0.067,0.164,0.211,0.196,0.402,0.164,0.125,0.232,0.998,0.354,0.122,1.138,0.356,1.138,1.249,0.6,0.426,0.297,0.703,0.724,0.703,0.084,0.081,0.016,0.089,0.6,0.439,1.969,0.029,0.22,0.52,1.235,0.138,0.075,0.727,10.135,2.118,0.82,0.714,4.558,5.88,5.804,0.072,0.992,1.532,51.691,7.331,1.06,6.374,18.5918450920842,1.747,5.889,11.018,0.0,0.031,0.0,0.152,4.216,0.167,0.0229,C B S CORP NEW,11,1,4833,40.77,25531260.0,0.03635,351925.0,39.22,41.78,39.34,0.00603,0.005447,0.006324,10.0,0.0,0.0,13.0,14347982.250000002,0.0363497712252161,0.03635,13069751.700000001,11.049621929695878,1040909470.2,0.013517166801838334,0.019370498492281344,0.45756050430258416,0.20936161509763512,-0.013046,0.020434000000000008,0.03909200000000006,0.020200000000000023,-0.013046,53.51,0.7619136609979444,2.7855472088292004,0.016218852321169933,1.54,0.24952380952380954,2.0157142857142856
814,CBS,2020-01-31,10.551,0.37,5.198,6.019,6.03,4.721,4.695,0.77,32.735,0.067,0.164,0.211,0.196,0.402,0.164,0.125,0.232,0.998,0.354,0.122,1.138,0.356,1.138,1.249,0.6,0.426,0.297,0.703,0.724,0.703,0.084,0.081,0.016,0.089,0.6,0.439,1.969,0.029,0.22,0.52,1.235,0.138,0.075,0.727,10.135,2.118,0.82,0.714,4.558,5.88,5.804,0.072,0.992,1.532,51.691,7.331,1.06,6.374,18.23089355962385,1.747,5.889,11.018,0.0,0.031,0.0,0.152,3.429,0.136,0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,0.23857142857142857,2.0142857142857142
815,CHTR,2014-01-31,8.661,0.106,8.899,-92.954,-92.954,-61.592,-61.592,1.836,7.1,-3.5714628742800087,-0.031,0.346,0.116,0.346,-0.009,0.198,0.173,-0.186,0.07,1.7607137665180943,-1.938,0.043,-1.938,0.146,0.118,0.171,0.008,0.992,0.992,0.992,0.065,0.065,0.003,0.0,0.644,0.823,4.809,0.0,0.081,0.828,2.119,1.583,0.121,0.166,2.15,9.406,0.994,0.993,159.193,0.709,1.083,0.041,0.27,0.27,3.972,3.86,0.494,35.2,57.058,0.596,79.2,14.869,0.0,0.043,0.0,-0.142,9.74,2.693,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,137.0,1354997.0,-0.012755,106144.0,136.84,138.72,137.10001,-0.005796,-0.005268,-0.006465,11.0,0.0,1.0,14.0,14541728.0,-0.012754918209987864,-0.012755,,,185634589.0,,0.015467398218255882,,,0.003834,0.011638999999999993,-0.028424,,0.003834,,,0.3471303511191602,,0.04,2.4642857142857144,2.334761904761905
816,CHTR,2014-02-28,6.658,0.109,10.052,-204.47,-204.47,-76.83,-76.83,1.68,6.347,-2.033258671959164,-0.021,0.35,0.117,0.35,-0.006,0.207,0.174,-0.118,0.07,1.3026868379235688,-1.127,0.048,-1.127,0.145,0.121,0.165,0.011,0.989,0.989,0.989,0.063,0.063,0.001,0.0,0.727,0.82,4.967,0.0,0.086,0.827,1.946,1.471,0.126,0.154,2.148,8.964,0.991,0.99,113.536,0.8,1.13,0.014,0.219,0.219,3.655,3.86,0.496,34.85,53.535,0.569,54.007,14.869,0.0,0.044,0.0,-0.141,8.658,-15.803,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,126.77,2532853.0,0.021186,108050.0,124.02,127.09,124.07,0.001673,-0.000735,0.002783,11.0,0.0,1.0,14.0,13697498.5,0.021185758015144218,0.021186,14673347.62144,3.566763587303594,321089774.81,0.026839763693384713,0.02178009288867873,,,0.023835,-0.10093500000000001,-0.04263600000000001,0.000893999999999999,0.023835,,,0.30255687535095355,,0.05,2.382631578947368,2.3899999999999997
817,CHTR,2014-03-31,6.48,0.109,10.052,-198.71,-198.71,-74.667,-74.667,1.635,6.178,-2.049799931271523,-0.021,0.35,0.117,0.35,-0.006,0.207,0.174,-0.118,0.07,1.2887642812084041,-1.127,0.048,-1.127,0.145,0.121,0.165,0.011,0.989,0.989,0.989,0.063,0.063,0.001,0.0,0.727,0.82,4.967,0.0,0.086,0.827,1.946,1.471,0.126,0.154,2.148,8.964,0.991,0.99,113.536,0.8,1.13,0.014,0.219,0.219,3.655,3.86,0.496,34.85,53.535,0.569,54.007,14.869,0.0,0.044,0.0,-0.141,8.428,-15.027,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,123.2,821667.0,0.006454,108222.0,121.65,125.08,123.38,0.009182,0.010512,0.007924,11.0,0.0,1.0,14.0,13332950.4,0.006453721101217225,0.006454,13697498.5,1.849656271179734,101229374.4,0.02445143562582141,0.009519200566141101,,,0.009484,-0.026248000000000014,0.012182000000000002,-0.077379,0.009484,,,-0.9160955046649631,,0.05,2.3242857142857143,2.340952380952381
818,CHTR,2014-04-30,7.129,0.109,10.052,-218.6,-218.6,-82.139,-82.139,1.799,6.797,-1.998103937055732,-0.021,0.35,0.117,0.35,-0.006,0.207,0.174,-0.118,0.07,1.33624471689226,-1.127,0.048,-1.127,0.145,0.121,0.165,0.011,0.989,0.989,0.989,0.063,0.063,0.001,0.0,0.727,0.82,4.967,0.0,0.086,0.827,1.946,1.471,0.126,0.154,2.148,8.964,0.991,0.99,113.536,0.8,1.13,0.014,0.219,0.219,3.655,3.86,0.496,34.85,53.535,0.569,54.007,14.869,0.0,0.044,0.0,-0.141,9.271,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,135.53,1843195.0,-0.011812,108222.0,134.81,137.82001,135.2,0.003405,0.002607,0.002992,11.0,0.0,1.0,14.0,14667327.66,-0.011811812746030825,-0.011812,13332950.4,2.574215006454985,249808218.35,0.027803672030154356,0.026611972072882812,,,-0.020707,0.15139599999999998,0.070921,-0.07915799999999999,-0.020707,,,0.4953824768784077,,0.03,2.288095238095238,2.199047619047619
819,CHTR,2014-05-31,8.154,0.121,9.449,-181.96,-172.07,-96.528,-96.528,1.835,7.061,-3.6601799422467414,-0.019,0.344,0.115,0.344,0.001,0.21,0.177,-0.111,0.071,1.8181706897871357,-1.632,0.046,-1.632,0.148,0.122,0.172,0.007,0.993,0.993,0.993,0.061,0.061,0.002,0.0,0.691,0.821,4.765,0.0,0.084,0.826,2.057,1.553,0.126,0.11,2.148,9.037,0.994,0.993,167.578,0.806,1.148,0.019,0.233,0.233,3.512,3.86,0.501,37.14,57.796,0.605,84.4,14.869,0.0,0.044,0.0,-0.142,9.568,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,143.14,1462564.0,0.003013,108222.0,141.5,144.49001,144.49001,0.000641,-0.002478,0.001844,11.0,0.0,1.0,14.0,15490897.079999998,0.003013033213297156,0.003013,14667327.66,1.4361646162338477,209351410.95999998,0.022081281514092995,0.007770762343384886,,,-0.006128,0.04400599999999997,0.014174000000000006,0.126248,-0.006128,,,1.3204120262612067,,0.03,2.17,2.203809523809524
820,CHTR,2014-06-30,9.057,0.121,9.449,-201.33,-190.39,-106.81,-106.81,2.039,7.843,-3.6798405908315974,-0.019,0.344,0.115,0.344,0.001,0.21,0.177,-0.111,0.071,1.8551449688763362,-1.632,0.046,-1.632,0.148,0.122,0.172,0.007,0.993,0.993,0.993,0.061,0.061,0.002,0.0,0.691,0.821,4.765,0.0,0.084,0.826,2.057,1.553,0.126,0.11,2.148,9.037,0.994,0.993,167.578,0.806,1.148,0.019,0.233,0.233,3.512,3.957,0.501,37.14,57.796,0.605,84.4,14.869,0.0,0.044,0.0,-0.142,10.628,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,158.38,1267783.0,0.022862,108645.0,155.05,159.2375,156.00999,0.001035,0.002778,-0.000372,11.0,0.0,1.0,14.0,17207195.099999998,0.022862309480754295,0.022862,15490897.079999998,1.2670649671632834,200791471.54,0.02090989122312358,0.007807158252965177,,,0.018684,0.04696599999999997,0.018377000000000004,0.073728,0.018684,,,1.1336859526341887,,0.04,2.146190476190476,2.2
821,CHTR,2014-07-31,8.837,0.121,9.449,-196.43,-185.75,-104.2,-104.2,1.989,7.652,-3.674621443845104,-0.019,0.344,0.115,0.344,0.001,0.21,0.177,-0.111,0.071,1.845671823677792,-1.632,0.046,-1.632,0.148,0.122,0.172,0.007,0.993,0.993,0.993,0.061,0.061,0.002,0.0,0.691,0.821,4.765,0.0,0.084,0.826,2.057,1.553,0.126,0.11,2.148,9.037,0.994,0.993,167.578,0.806,1.148,0.019,0.233,0.233,3.512,3.957,0.501,37.14,57.796,0.605,84.4,14.869,0.0,0.044,0.0,-0.142,10.369,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,154.52,2800185.0,-0.044817,108645.0,151.59,161.48,161.3,-0.019359,-0.016042,-0.019999,11.0,0.0,1.0,14.0,16787825.400000002,-0.04481671508932439,-0.044817,17426647.1355,1.2944772350411606,432684586.20000005,0.02299852661762401,0.01283679319388732,,,-0.001789,-0.008271000000000027,2.5000000000003752e-05,0.09265,-0.001789,,,2.5797042703924897,,0.03,2.0359090909090907,2.1922727272727274
822,CHTR,2014-08-31,8.518,0.097,9.612,-225.31,-211.57,-157.72,-157.72,1.953,7.277,-4.150724999410394,-0.013,0.345,0.113,0.345,0.008,0.219,0.178,-0.074,0.07,1.7621693083050536,-1.13,0.048,-1.13,0.146,0.121,0.174,0.008,0.992,0.992,0.992,0.06,0.06,0.001,0.0,0.711,0.818,4.702,0.0,0.087,0.823,2.013,1.567,0.126,0.103,2.142,8.889,0.993,0.992,150.116,0.866,1.162,0.013,0.221,0.221,3.313,3.957,0.504,37.215,56.197,0.612,76.218,14.46,0.0,0.044,0.0,-0.145,10.187,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,156.87,901807.0,0.005512,108645.0,154.94,156.96001,156.85001,0.0038,0.005008,0.00332,11.0,0.0,1.0,14.0,17043141.150000002,0.005512531601341797,0.005512,16787825.400000002,0.9790954223290884,141466464.09,0.06318075829686642,0.010981343513216555,,,-0.005229,0.006709999999999969,0.011339000000000004,-0.047305,-0.005229,,,0.6748267607510475,,0.03,1.9476190476190476,2.2704761904761903
823,CHTR,2014-09-30,8.266,0.097,9.612,-217.41,-204.16,-152.19,-152.19,1.895,7.062,-4.1139531265742795,-0.013,0.345,0.113,0.345,0.008,0.219,0.178,-0.074,0.07,1.7441369490160437,-1.13,0.048,-1.13,0.146,0.121,0.174,0.008,0.992,0.992,0.992,0.06,0.06,0.001,0.0,0.711,0.818,4.702,0.0,0.087,0.823,2.013,1.567,0.126,0.103,2.142,8.889,0.993,0.992,150.116,0.866,1.162,0.013,0.221,0.221,3.313,3.9085,0.504,37.215,56.197,0.612,76.218,14.051,0.0,0.044,0.0,-0.145,9.886,-15.168,0.0,CHARTER COMMUNICATIONS INC,11,3,4841,151.37,2024342.0,-0.02706,109268.0,150.48,157.53,155.35001,-0.004091,-0.006147,-0.002786,11.0,0.0,1.0,14.0,16539897.16,-0.027060033423319196,-0.027060,17043141.150000002,1.1632333984395826,306424648.54,0.012952933217283406,0.011256803301840002,,,-0.008034,-0.021641000000000032,0.012904000000000002,0.04601,-0.008034,,,1.8393984743326102,,0.02,1.9676190476190476,2.268095238095238
