TICKER,date,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,Size,Momentum,ShortTermReversal,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TB3MS,T10Y2Y,BAA10Y
COF,2016-12-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,87.24,2424834.0,0.001492,482301.0,86.28,87.59,87.08,-0.004036,-0.001826,-0.004637,42075939.239999995,17.554986620786643,-0.0261584322278501,-0.012246,40532576.04000001,1.7905079590396542,211542518.16,0.01441763479297,0.0103240035833718,-1.0776861383116256,1.1614074127090244,0.0153456281638801,-0.012246,-0.0259639999999999,0.011208,0.2158159999999999,-0.012246,90.62,0.9627013904215403,-0.7220960160876996,10.624,1.372,12.357,11.853,11.951,12.445,12.463,1.559,3.831,0.341,0.144,0.243,0.243,0.243,0.211,0.231,0.02,0.081,0.065,0.318,0.077,0.05,0.081,0.29,0.2105,0.019,0.502,0.498,0.599,0.498,0.015,0.013,0.031,0.08,0.259,0.17,7.517,0.168,0.302,0.164,0.826,0.605,0.035,0.943,81.251,0.994,0.858,0.841,6.049,6.388,9.111,0.495,1.116,1.298,46.891,18.691,0.08,0.118,0.106,0.283,0.564,6.851,0.0,0.0,0.199,-0.021,0.873,1.262,0.0183,0.51,1.25,2.28
COF,2017-01-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,87.39,2880402.0,-0.015989,480200.0,86.68,88.66,88.28,0.000839,0.003957,-0.00089,41964678.0,17.552338822408743,0.0104677233046206,-0.003814,42013240.11,1.280701485034785,251718330.78,0.0183465329610848,0.0143038248900149,1.35226240402981,1.8286136093524816,0.0185895379153554,-0.003814,0.011358,-0.0111009999999999,-0.017497,-0.003814,90.62,0.9643566541602296,0.5368834954327343,10.596,1.372,12.357,11.874,11.971,12.466,12.484,1.555,3.821,0.341,0.144,0.243,0.243,0.243,0.211,0.231,0.02,0.081,0.065,0.318,0.077,0.05,0.081,0.29,0.2105,0.019,0.502,0.498,0.599,0.498,0.015,0.013,0.031,0.08,0.259,0.17,7.517,0.168,0.302,0.164,0.826,0.605,0.035,0.943,81.251,0.994,0.858,0.841,6.049,6.388,9.111,0.495,1.116,1.298,46.891,18.691,0.08,0.118,0.106,0.283,0.564,6.851,0.0,0.0,0.199,-0.021,0.87,1.377,0.0183,0.51,1.26,2.23
COF,2017-02-28,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,93.86,3122357.0,0.002135,480642.0,92.99,93.9301,93.04,-0.004647,-0.009037,-0.002578,45113058.12,17.624682299593974,0.057828722246382,0.011338,42997134.150000006,1.1892417950836844,293064428.02,0.0119599843514222,0.0097604983608744,1.283296410134673,1.646849676264539,0.0185754045541086,0.011338,0.056655,0.036524,0.0081589999999999,0.011338,93.86,1.0,1.069974198507997,11.095,1.134,13.607,12.84,12.964,13.544,13.623,1.641,3.805,0.231,0.137,0.274,0.234,0.274,0.199,0.225,0.022,0.08,0.06,0.313,0.075,0.046,0.08,0.29,0.2105,0.021,0.49,0.51,0.624,0.51,0.016,0.013,0.044,0.08,0.259,0.169,8.038,0.183,0.302,0.16,0.826,0.605,0.038,0.934,84.223,1.04,0.867,0.851,6.514,5.683,7.983,0.495,1.116,1.298,46.891,20.517,0.08,0.118,0.1,0.284,0.579,6.851,0.0,0.0,0.189,-0.023,0.949,1.3195,0.017,0.52,1.14,2.19
COF,2017-03-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,86.66,2661912.0,-0.005508,482707.0,86.28,87.24,86.67,-0.001095,0.002222,-0.002255,41831388.62,17.549157539616125,-0.0309145606127656,0.029051,45338959.86,1.2305430511038635,230681293.92,0.0214579890349151,0.0149288172030331,1.0458786367684243,1.0938621228485776,0.0189844728816244,0.029051,-0.0294119999999999,-0.0696719999999999,0.0326469999999999,0.029051,96.12,0.9015813566375364,0.1683319543187585,10.288,1.134,13.607,11.855,11.97,12.505,12.578,1.521,3.528,0.231,0.137,0.274,0.234,0.274,0.199,0.225,0.022,0.08,0.06,0.313,0.075,0.046,0.08,0.29,0.2105,0.021,0.49,0.51,0.624,0.51,0.016,0.013,0.044,0.08,0.259,0.169,8.038,0.183,0.302,0.16,0.826,0.605,0.038,0.934,84.223,1.04,0.867,0.851,6.514,5.683,7.983,0.495,1.116,1.298,46.891,20.517,0.08,0.118,0.1,0.284,0.579,6.851,0.0,0.0,0.189,-0.023,0.88,1.262,0.0185,0.74,1.13,2.24
COF,2017-04-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,80.38,6153764.0,-0.023448,482800.0,79.91,82.17,81.43,-0.002611,-0.004225,-0.001913,38807464.0,17.47412315722657,-0.0093888260577661,-0.00903,40700764.56,1.719737792561998,494639550.32,0.0137099633613047,0.0148304988438654,0.1513582317973065,0.0229093143328071,0.0146012954309517,-0.00903,-0.0077219999999999,0.008354,-0.103737,-0.00903,96.12,0.8362463587182687,2.0204365093997834,9.544,1.134,13.607,10.996,11.102,11.599,11.666,1.411,3.273,0.231,0.137,0.274,0.234,0.274,0.199,0.225,0.022,0.08,0.06,0.313,0.075,0.046,0.08,0.29,0.2105,0.021,0.49,0.51,0.624,0.51,0.016,0.013,0.044,0.08,0.259,0.169,8.038,0.183,0.302,0.16,0.826,0.605,0.038,0.934,84.223,1.04,0.867,0.851,6.514,5.683,7.983,0.495,1.116,1.298,46.891,20.517,0.08,0.118,0.1,0.284,0.579,6.851,0.0,0.0,0.189,-0.023,0.817,1.262,0.0199,0.8,1.01,2.28
COF,2017-05-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,76.92,4272369.0,-0.017374,482969.0,76.05,78.39,78.39,-0.000326,-0.00071,-0.00046,37149975.48,17.430473669100905,-0.0141070869521618,-0.018925,39381996.0,1.5143061057646747,328630623.48,0.0151152073732717,0.0116096920865601,0.1494761864201399,0.0223431303067084,0.0146975294465502,-0.018925,-0.0131499999999999,0.003695,-0.043464,-0.018925,96.12,0.8002496878901373,1.4537438925993844,9.34,1.044,13.607,10.728,10.834,11.708,11.69,1.326,3.403,0.381,0.127,0.222,0.222,0.222,0.183,0.212,0.018,0.074,0.059,0.313,0.069,0.047,0.074,0.29,0.2105,0.018,0.486,0.503,0.591,0.503,0.018,0.015,0.035,0.08,0.259,0.164,8.038,0.15,0.302,0.162,0.826,0.605,0.038,0.921,82.505,1.034,0.862,0.846,6.243,5.077,7.16,0.495,1.116,1.298,46.891,21.83,0.081,0.119,0.103,0.291,0.584,6.851,0.0,0.0,0.189,-0.021,0.851,1.262,0.0208,0.89,0.93,2.23
COF,2017-06-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,82.62,2969562.0,0.014116,482969.0,81.59,83.18,82.02,0.001446,0.001301,0.001533,39902898.78,17.501959530348945,0.0172313039731584,-0.018197,37632944.48,1.6370238590482993,245345212.44000003,0.0149890166688202,0.0096305312768135,-0.4225168689747844,0.1785205045682552,0.016615730773766,-0.018197,0.017822,0.003921,-0.013001,-0.018197,96.12,0.8595505617977528,0.1576196384601368,10.033,1.044,13.607,11.523,11.637,12.575,12.556,1.424,3.655,0.381,0.127,0.222,0.222,0.222,0.183,0.212,0.018,0.074,0.059,0.313,0.069,0.047,0.074,0.29,0.2105,0.018,0.486,0.503,0.591,0.503,0.018,0.015,0.035,0.08,0.259,0.164,8.038,0.15,0.302,0.162,0.826,0.605,0.038,0.921,82.505,1.034,0.862,0.846,6.243,5.077,7.16,0.495,1.116,1.298,46.891,21.83,0.081,0.119,0.103,0.291,0.584,6.851,0.0,0.0,0.189,-0.021,0.914,1.262,0.0194,0.98,0.93,2.09
COF,2017-07-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,86.18,2933246.0,0.01424,483693.0,85.16,86.65,85.42,-0.000859,-0.001476,-0.000728,41684662.74,17.54564381911402,0.0288165947507124,0.002005,39347484.43,1.6146060395048234,252787140.28000003,0.0309536918088946,0.0213765488250805,0.0039511085705078,1.561125893594024e-05,0.202638034396809,0.002005,0.03215,0.066277,0.0403969999999999,0.002005,96.12,0.8965875988347899,0.1759831128695039,10.481,1.044,13.607,12.02,12.138,13.117,13.097,1.488,3.818,0.381,0.127,0.222,0.222,0.222,0.183,0.212,0.018,0.074,0.059,0.313,0.069,0.047,0.074,0.29,0.2105,0.018,0.486,0.503,0.591,0.503,0.018,0.015,0.035,0.08,0.259,0.164,8.038,0.15,0.302,0.162,0.826,0.605,0.038,0.921,82.505,1.034,0.862,0.846,6.243,5.077,7.16,0.495,1.116,1.298,46.891,21.83,0.081,0.119,0.103,0.291,0.584,6.851,0.0,0.0,0.189,-0.021,0.954,1.262,0.0186,1.07,0.96,2.06
COF,2017-08-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,79.61,3606116.0,-0.005993,483693.0,79.5,80.66,80.52,0.006903,0.006717,0.005721,38506799.73,17.466345400026814,-0.048247556204492,0.004389,41457327.029999994,0.9675385962769344,287082894.76,0.007467911318553,0.0094045851241771,-0.6053475280788359,0.3664456297511569,0.0181053357422374,0.004389,-0.0490529999999999,-0.0343099999999999,0.0325819999999999,0.004389,96.12,0.8282355389096961,1.989002077721637,9.6,1.12,13.607,10.773,10.876,11.622,11.639,1.343,3.128,0.377,0.127,0.224,0.224,0.224,0.183,0.209,0.018,0.078,0.062,0.313,0.073,0.048,0.076,0.29,0.2105,0.018,0.477,0.501,0.566,0.501,0.02,0.018,0.035,0.08,0.259,0.156,8.038,0.116,0.302,0.16,0.826,0.605,0.038,0.924,81.71,1.049,0.862,0.846,6.264,4.815,6.71,0.495,1.116,1.298,46.891,25.072,0.082,0.121,0.104,0.297,0.594,6.851,0.0,0.0,0.189,-0.025,0.86,1.262,0.0200999999999999,1.01,0.79,2.14
COF,2017-09-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,84.66,1978072.0,0.006419,483693.0,83.8,84.88,84.36,0.003328,0.002609,0.003705,40949449.379999995,17.527848922019107,0.0487469768126198,0.002264,38738972.370000005,1.5353155068733693,167463575.51999998,0.0152233591215372,0.010342144603387,-0.3406497933584413,0.1160422817151487,0.0181011176525256,0.002264,0.048152,0.017358,-0.05823,0.002264,96.12,0.8807740324594256,-1.0401844336002155,10.209,1.12,13.607,11.456,11.566,12.359,12.377,1.429,3.326,0.377,0.127,0.224,0.224,0.224,0.183,0.209,0.018,0.078,0.062,0.313,0.073,0.048,0.076,0.29,0.2105,0.018,0.477,0.501,0.566,0.501,0.02,0.018,0.035,0.08,0.259,0.156,8.038,0.116,0.302,0.16,0.826,0.605,0.038,0.924,81.71,1.049,0.862,0.846,6.264,4.815,6.71,0.495,1.116,1.298,46.891,25.072,0.082,0.121,0.104,0.297,0.594,6.851,0.0,0.0,0.189,-0.025,0.915,1.262,0.0189,1.03,0.86,2.0
COF,2017-10-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,92.18,2184743.0,-0.002705,484400.0,92.005,93.0,92.63,0.00203,0.004483,0.000944,44651992.0,17.614409477953437,0.0828252225194228,-0.003772,41558902.56,1.1632736434799638,201389609.74,0.0156982193064667,0.0111249813558684,0.0001341859864045,1.8005878947355616e-08,0.0002873966034411,-0.003772,0.080432,0.050383,0.077842,-0.003772,96.12,0.959009571369122,0.0889522287785334,11.132,1.12,13.607,12.474,12.593,13.457,13.477,1.558,3.627,0.377,0.127,0.224,0.224,0.224,0.183,0.209,0.018,0.078,0.062,0.313,0.073,0.048,0.076,0.29,0.2105,0.018,0.477,0.501,0.566,0.501,0.02,0.018,0.035,0.08,0.259,0.156,8.038,0.116,0.302,0.16,0.826,0.605,0.038,0.924,81.71,1.049,0.862,0.846,6.264,4.815,6.71,0.495,1.116,1.298,46.891,25.072,0.082,0.121,0.104,0.297,0.594,6.851,0.0,0.0,0.189,-0.025,0.997,1.262,0.0174,1.07,0.78,1.91
COF,2017-11-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,92.0,3712037.0,0.011322,484744.0,91.41,93.4189,91.67,0.007237,0.002285,0.008191,44596448.0,17.613164772563152,0.0462327108881057,0.013593,44651992.0,0.9401927242126176,341507404.0,0.0107564660414583,0.0128825560356059,0.0152389728553544,0.0002322262936862,0.2009385545350749,0.013593,0.046176,0.011737,0.0023289999999999,0.013593,96.12,0.957136912193092,1.5696910233782948,11.053,1.117,13.607,11.765,11.886,12.903,12.994,1.517,3.69,0.373,0.128,0.229,0.229,0.229,0.181,0.208,0.019,0.082,0.067,0.313,0.076,0.05,0.078,0.29,0.2105,0.019,0.455,0.512,0.547,0.512,0.021,0.019,0.034,0.08,0.259,0.154,8.038,0.063,0.302,0.167,0.826,0.605,0.038,0.913,80.538,1.125,0.863,0.846,6.275,4.572,6.385,0.495,1.116,1.298,46.891,21.985,0.083,0.122,0.109,0.294,0.603,6.851,0.0,0.0,0.189,-0.024,0.974,1.262,0.0174,1.23,0.64,1.88
COF,2017-12-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,99.58,1119438.0,-0.007178,484744.0,99.56,100.63,100.63,-0.00475,-0.002981,-0.005183,48270807.52,17.69233753672815,0.042510911681401,0.005514,44065868.0,0.9991709456398316,111473636.04,0.028345418589321,0.0121197532903282,-0.2300851530966429,0.0529391776755056,0.0109166082907116,0.005514,0.042678,0.025356,0.071633,0.005514,100.5,0.9908457711442786,-1.3606096315457754,11.963,1.117,13.607,12.734,12.866,13.966,14.065,1.642,3.994,0.373,0.128,0.229,0.229,0.229,0.181,0.208,0.019,0.082,0.067,0.313,0.076,0.05,0.078,0.29,0.2105,0.019,0.455,0.512,0.547,0.512,0.021,0.019,0.034,0.08,0.259,0.154,8.038,0.063,0.302,0.167,0.826,0.605,0.038,0.913,80.538,1.125,0.863,0.846,6.275,4.572,6.385,0.495,1.116,1.298,46.891,21.985,0.083,0.122,0.109,0.294,0.603,6.851,0.0,0.0,0.189,-0.024,1.054,1.262,0.0161,1.32,0.51,1.77
COF,2018-01-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,103.96,2231112.0,0.004736,485500.0,103.38,104.4599,103.53,0.000149,-0.002694,0.000489,50472580.0,17.736940776486808,-0.0185907585712663,-0.010803,48270807.52,1.0605608364597752,231946403.52,0.0106898446475847,0.0090340534847757,0.0074689858424601,5.578574951487067e-05,0.0001872882383995,-0.010803,-0.0184369999999999,0.002845,0.105016,-0.010803,105.71,0.983445274808438,-0.4424234066953194,12.509,1.117,13.607,13.294,13.432,14.581,14.684,1.717,4.176,0.373,0.128,0.229,0.229,0.229,0.181,0.208,0.019,0.082,0.067,0.313,0.076,0.05,0.078,0.29,0.2105,0.019,0.455,0.512,0.547,0.512,0.021,0.019,0.034,0.08,0.259,0.154,8.038,0.063,0.302,0.167,0.826,0.605,0.038,0.913,80.538,1.125,0.863,0.846,6.275,4.572,6.385,0.495,1.116,1.298,46.891,21.985,0.083,0.122,0.109,0.294,0.603,6.851,0.0,0.0,0.189,-0.024,1.102,1.262,0.0154,1.41,0.58,1.56
COF,2018-02-28,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,97.93,1511331.0,-0.0133,486287.0,97.9,100.48,99.98,-0.011036,-0.009711,-0.011096,47622085.91,17.67880720129759,0.0785707017774255,-0.014888,50704222.4,1.025061435514688,148004644.83,0.0136119175669886,0.0238705160548255,-0.1809791553460044,0.0327534546697532,0.0108900493067834,-0.014888,0.077275,0.068641,-0.088568,-0.014888,105.71,0.9264024217197996,-1.2803799270768936,12.724,0.915,14.156,12.06,12.196,26.045,28.06,1.583,3.358,0.426,0.07,0.266,0.235,0.266,0.183,0.151,0.022,0.046,0.067,0.615,0.04,0.034,0.044,0.29,0.2105,0.022,0.463,0.492,0.629,0.491,0.024,0.019,0.047,0.08,0.259,0.165,7.545,0.218,0.302,0.149,0.826,0.605,0.045,0.928,78.592,1.065,0.867,0.85,6.489,2.825,6.106,0.495,1.116,1.298,46.891,21.945,0.083,0.123,0.103,0.314,0.617,6.851,0.0,0.0,0.196,-0.033,1.076,1.262,0.0163,1.57,0.62,1.68
COF,2018-03-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,95.82,2922298.0,0.016442,486385.0,94.36,96.45,94.7,0.013458,0.009276,0.01377,46605410.7,17.657227201797756,-0.0460419391469268,0.006943,47622085.91,0.9351052174438446,280014594.35999995,0.0260106865611452,0.0163127197961397,-1.278429486158637,1.6343819510798363,0.0180138972172174,0.006943,-0.0453289999999999,-0.0061959999999999,0.012816,0.006943,105.71,0.9064421530602592,1.4954404125655358,12.452,0.915,14.156,11.8,11.933,25.484,27.456,1.549,3.286,0.426,0.07,0.266,0.235,0.266,0.183,0.151,0.022,0.046,0.067,0.615,0.04,0.034,0.044,0.29,0.2105,0.022,0.463,0.492,0.629,0.491,0.024,0.019,0.047,0.08,0.259,0.165,7.545,0.218,0.302,0.149,0.826,0.605,0.045,0.928,78.592,1.065,0.867,0.85,6.489,2.825,6.106,0.495,1.116,1.298,46.891,21.945,0.083,0.123,0.103,0.314,0.617,6.851,0.0,0.0,0.196,-0.033,1.053,0.7205,0.0167,1.7,0.47,1.85
COF,2018-04-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,90.62,2627327.0,-0.011993,485900.0,90.59,92.65,92.14,-0.007258,-0.004782,-0.008188,44032258.0,17.600433059632987,-0.0532622172972123,0.000655,46605410.7,1.160419684918687,238088372.74,0.0219066086683088,0.0161469986628605,0.0018023024623084,3.2482941656430977e-06,8.165169096692634e-05,0.000655,-0.0533329999999999,0.011425,-0.009278,0.000655,105.71,0.8572509696339041,0.2533845935095295,11.765,0.915,14.156,11.16,11.285,24.101,25.966,1.463,3.105,0.426,0.07,0.266,0.235,0.266,0.183,0.151,0.022,0.046,0.067,0.615,0.04,0.034,0.044,0.29,0.2105,0.022,0.463,0.492,0.629,0.491,0.024,0.019,0.047,0.08,0.259,0.165,7.545,0.218,0.302,0.149,0.826,0.605,0.045,0.928,78.592,1.065,0.867,0.85,6.489,2.825,6.106,0.495,1.116,1.298,46.891,21.945,0.083,0.123,0.103,0.314,0.617,6.851,0.0,0.0,0.196,-0.033,0.995,0.184,0.0177,1.76,0.46,1.79
COF,2018-05-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,94.0,3516314.0,0.008475,486434.0,92.47,94.24,93.05,-0.00649,-0.003034,-0.00688,45724796.0,17.638151290776904,0.0002147980459066,0.01691,43570653.0,1.38988263499287,330533516.0,0.0194044831047173,0.0127232294295037,1.538835538294455,2.368014813917985,0.0171123985192329,0.01691,0.001253,0.037637,-0.0315619999999999,0.01691,105.71,0.889225238861035,0.7977547761977573,11.667,0.963,14.156,10.41,10.526,19.502,20.751,1.489,3.621,0.552,0.087,0.25,0.25,0.25,0.197,0.166,0.022,0.06,0.078,0.615,0.054,0.04,0.054,0.29,0.2105,0.021,0.447,0.51,0.548,0.51,0.025,0.024,0.038,0.08,0.259,0.153,7.545,0.07,0.302,0.165,0.826,0.605,0.045,0.921,78.354,1.14,0.863,0.847,6.304,3.055,5.931,0.495,1.116,1.298,46.891,19.14,0.085,0.126,0.11,0.306,0.623,6.851,0.0,0.0,0.196,-0.028,1.02,0.189,0.017,1.86,0.43,1.89
COF,2018-06-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,91.9,2478897.0,-0.005949,486434.0,91.86,93.74,93.25,0.001584,0.002636,0.000758,44703284.6,17.615557537868543,-0.0370788688863504,0.0013,45724796.0,0.9747297724411936,227810634.3,0.0189598843125702,0.0085176219468198,0.0086563067681713,7.493164686468964e-05,0.000159770426291,0.0013,-0.0374659999999999,-0.0076899999999999,0.047304,0.0013,105.71,0.8693595686311608,0.6947233536271564,11.406,0.963,14.156,10.177,10.291,19.066,20.287,1.455,3.541,0.552,0.087,0.25,0.25,0.25,0.197,0.166,0.022,0.06,0.078,0.615,0.054,0.04,0.054,0.29,0.2105,0.021,0.447,0.51,0.548,0.51,0.025,0.024,0.038,0.08,0.259,0.153,7.545,0.07,0.302,0.165,0.826,0.605,0.045,0.921,78.354,1.14,0.863,0.847,6.304,3.055,5.931,0.495,1.116,1.298,46.891,19.14,0.085,0.126,0.11,0.306,0.623,6.851,0.0,0.0,0.196,-0.028,0.997,0.191,0.0174,1.9,0.33,1.99
COF,2018-07-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,94.32,3616921.0,0.005865,478425.0,93.46,94.58,94.33,0.005536,0.0055,0.004885,45125046.0,17.624947994007382,-0.0086679320810919,-0.00741,44703284.6,1.251450928059993,341147988.71999997,0.0202586206896551,0.0152562400137745,0.0055357077617338,3.064406042332083e-05,0.0002344704511953,-0.00741,-0.0073969999999999,0.049842,-0.023407,-0.00741,105.71,0.8922523886103491,0.831749567706383,11.514,0.963,14.156,10.445,10.562,19.568,20.821,1.469,3.574,0.552,0.087,0.25,0.25,0.25,0.197,0.166,0.022,0.06,0.078,0.615,0.054,0.04,0.054,0.29,0.2105,0.021,0.447,0.51,0.548,0.51,0.025,0.024,0.038,0.08,0.259,0.153,7.545,0.07,0.302,0.165,0.826,0.605,0.045,0.921,78.354,1.14,0.863,0.847,6.304,3.055,5.931,0.495,1.116,1.298,46.891,19.14,0.085,0.126,0.11,0.306,0.623,6.851,0.0,0.0,0.196,-0.028,1.006,0.193,0.017,1.96,0.29,1.83
COF,2018-08-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,99.09,1990197.0,-0.001612,478425.0,98.49,99.19,98.76,0.000301,0.003133,0.000134,47407133.25,17.674283265849073,0.0204595362781616,-0.008888,45818762.25,0.7903930665433897,197208620.73,0.016670610817491,0.009028658629171,-0.0053287421854496,2.839549327899044e-05,0.0002081671364208,-0.008888,0.020644,0.023405,0.027013,-0.008888,105.71,0.9373758395610634,0.7470146104267325,12.231,1.036,14.156,9.63,9.724,15.014,15.729,1.516,3.69,0.405,0.113,0.272,0.272,0.272,0.225,0.191,0.024,0.079,0.085,0.615,0.073,0.05,0.072,0.29,0.2105,0.023,0.444,0.513,0.55,0.513,0.028,0.026,0.042,0.08,0.259,0.154,7.545,0.068,0.302,0.166,0.826,0.605,0.045,0.925,77.824,1.155,0.864,0.848,6.343,3.443,5.872,0.495,1.116,1.298,46.891,16.511,0.086,0.129,0.107,0.308,0.631,6.851,0.0,0.0,0.196,-0.026,1.04,0.261,0.0161,2.03,0.24,1.92
COF,2018-09-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,94.93,2708448.0,-0.005552,478425.0,94.58,95.71,94.83,9e-05,0.000967,-7e-06,45416885.25,17.63139451567197,-0.0200186140955286,-0.007589,47909479.5,1.0917342986370786,257112968.64,0.0082706392307308,0.008850720734702,0.0052780115099753,2.7857405499432732e-05,0.000234320044153,-0.007589,-0.0197009999999999,0.019116,-0.0012539999999999,-0.007589,105.71,0.8980228928199793,0.3596066801044317,11.717,1.036,14.156,9.225,9.316,14.383,15.068,1.453,3.535,0.405,0.113,0.272,0.272,0.272,0.225,0.191,0.024,0.079,0.085,0.615,0.073,0.05,0.072,0.29,0.2105,0.023,0.444,0.513,0.55,0.513,0.028,0.026,0.042,0.08,0.259,0.154,7.545,0.068,0.302,0.166,0.826,0.605,0.045,0.925,77.824,1.155,0.864,0.848,6.343,3.443,5.872,0.495,1.116,1.298,46.891,16.511,0.086,0.129,0.107,0.308,0.631,6.851,0.0,0.0,0.196,-0.026,0.997,0.329,0.0169,2.13,0.24,1.84
COF,2018-10-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,89.3,3450299.0,0.016621,473700.0,88.62,90.23,88.86,0.010455,0.00799,0.010851,42301410.0,17.560330976794297,-0.0299281572719682,0.015961,45703940.25,1.473886050776552,308111700.7,0.0133284357453953,0.0170501194226408,-1.0517472452492973,1.1061722678894854,0.0156022306656701,0.015961,-0.0283549999999999,-0.0385589999999999,-0.083993,0.015961,105.71,0.8447639769179832,0.3688120523995152,10.913,1.036,14.156,8.678,8.763,13.53,14.175,1.353,3.293,0.405,0.113,0.272,0.272,0.272,0.225,0.191,0.024,0.079,0.085,0.615,0.073,0.05,0.072,0.29,0.2105,0.023,0.444,0.513,0.55,0.513,0.028,0.026,0.042,0.08,0.259,0.154,7.545,0.068,0.302,0.166,0.826,0.605,0.045,0.925,77.824,1.155,0.864,0.848,6.343,3.443,5.872,0.495,1.116,1.298,46.891,16.511,0.086,0.129,0.107,0.308,0.631,6.851,0.0,0.0,0.196,-0.026,0.928,0.3375,0.0179,2.25,0.28,2.03
COF,2018-11-30,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,89.68,2488358.0,0.009114,473657.0,88.41,89.87,88.51,0.006818,0.00143,0.008186,42477559.760000005,17.564486488803517,-0.0114584427604531,-0.017034,42301410.0,1.203141881086233,223155945.44000003,0.0180039138943248,0.0145622147151635,-0.6476279451870406,0.4194219553871884,0.0160826351628493,-0.017034,-0.0102339999999999,-0.0388299999999999,-0.032361,-0.017034,105.71,0.8483587172452939,0.2184146249345734,11.02,1.029,14.156,8.205,8.288,12.152,12.543,1.35,3.235,0.363,0.124,0.279,0.279,0.279,0.235,0.201,0.024,0.086,0.087,0.615,0.08,0.054,0.079,0.29,0.2105,0.024,0.452,0.504,0.541,0.504,0.031,0.029,0.044,0.08,0.259,0.149,7.545,0.068,0.302,0.161,0.826,0.605,0.045,0.931,76.962,1.114,0.864,0.848,6.332,3.491,5.602,0.495,1.116,1.298,46.891,16.973,0.086,0.132,0.102,0.315,0.634,6.851,0.0,0.0,0.196,-0.025,0.918,9.564,0.0178,2.33,0.21,2.27
COF,2018-12-31,CAPITAL ONE FINANCIAL CORP,11.0,1.0,6021,75.59,2542879.0,0.012456,473657.0,74.38,75.7,74.99,0.008318,0.006218,0.008492,35803732.63,17.393562709343698,-0.0899565623582886,-0.004401,42827217.0,1.5159269162878364,192216223.61,0.0310007862518251,0.0224163375594441,-0.0043539232541452,1.8956647702987127e-05,0.0001005555322218,-0.004401,-0.091351,-0.0955979999999999,-0.0750069999999999,-0.004401,105.71,0.7150695298458046,-0.6119487673539294,9.288,1.029,14.156,6.916,6.986,10.243,10.572,1.138,2.727,0.363,0.124,0.279,0.279,0.279,0.235,0.201,0.024,0.086,0.087,0.615,0.08,0.054,0.079,0.29,0.2105,0.024,0.452,0.504,0.541,0.504,0.031,0.029,0.044,0.08,0.259,0.149,7.545,0.068,0.302,0.161,0.826,0.605,0.045,0.931,76.962,1.114,0.864,0.848,6.332,3.491,5.602,0.495,1.116,1.298,46.891,16.973,0.086,0.132,0.102,0.315,0.634,6.851,0.0,0.0,0.196,-0.025,0.774,8.061,0.0212,2.37,0.21,2.45
